Date,Close,High,Low,Open,Volume,Close_diff,Close_scaled
2021-01-01,7371.63134765625,7426.454168709292,7332.048059705245,7335.881810324699,767574,,0.16531729302809028
2021-01-04,7382.1748046875,7432.876535434509,7324.956352501946,7417.349656878811,598645,10.54345703125,0.166789070554055
2021-01-05,7337.27197265625,7354.092366855671,7270.70828814898,7341.632676933981,562668,-44.90283203125,0.16052101456066648
2021-01-06,7311.5380859375,7426.933893852499,7241.476194993232,7335.88231043322,840678,-25.73388671875,0.15692878138552102
2021-01-07,7251.58740234375,7384.18735227476,7238.21747716674,7356.967815081635,642968,-59.95068359375,0.14856017244464137
2021-01-08,7681.78173828125,7725.007369392272,7284.126055506361,7284.126055506361,2557157,430.1943359375,0.2086116672772661
2021-01-11,7890.57763671875,7943.531317375725,7554.788909308269,7762.386599834217,2182019,208.7958984375,0.2377578107028141
2021-01-12,7847.7353515625,7982.827327912021,7801.682608861071,7821.809799866732,1514072,-42.84228515625,0.23177738964480155
2021-01-13,7801.53955078125,7907.111374505239,7773.888528316605,7847.688234478654,877225,-46.19580078125,0.2253288461374615
2021-01-14,7810.73974609375,7840.019828551988,7689.976604480357,7825.451389352983,718274,9.2001953125,0.22661311567593356
2021-01-15,7691.22265625,7877.878391606825,7667.549058717204,7818.119709565248,751177,-119.51708984375,0.20992953966482342
2021-01-18,7505.18994140625,7690.456226140257,7423.099847535454,7678.044270962752,771183,-186.03271484375,0.18396094435593124
2021-01-19,7593.31884765625,7658.204801136759,7509.359608973168,7571.658061376902,779892,88.12890625,0.19626299511804446
2021-01-20,7806.4267578125,7830.435433237307,7533.559377491253,7554.405395933471,999226,213.10791015625,0.22601105894982576
2021-01-21,7741.06103515625,7923.403792074377,7688.059622048483,7863.980659727865,769494,-65.36572265625,0.21688655630436815
2021-01-22,7714.3212890625,7962.700322645322,7667.501514343112,7748.968717933008,1172914,-26.73974609375,0.21315391365839942
2021-01-25,7649.7705078125,7825.356481768154,7619.675657609228,7779.63881625184,753043,-64.55078125,0.20414316994828352
2021-01-27,7543.76708984375,7753.760880463371,7495.461924062274,7660.744690223254,1080785,-106.00341796875,0.1893459883616907
2021-01-28,7273.10400390625,7652.693042612048,7247.705406541354,7514.151069463662,2085637,-270.6630859375,0.15156370824138843
2021-01-29,6907.12548828125,7365.594290930977,6871.9988374723625,7365.594290930977,3069968,-365.978515625,0.10047619940189656
2021-02-01,7092.24658203125,7164.321278948768,6854.745924687838,6963.241251518407,1611478,185.12109375,0.1263175401078631
2021-02-02,7336.5537109375,7446.821788064753,7178.842496688377,7221.732586461651,1700845,244.30712890625,0.1604207512929089
2021-02-03,7273.77490234375,7395.736088305735,7165.135905573116,7360.800850200757,1491567,-62.77880859375,0.15165735999522878
2021-02-04,7322.4638671875,7442.268577056405,7216.125019513001,7284.12636002945,1198036,48.68896484375,0.15845392814238612
