Date,Close,High,Low,Open,Volume,Close_diff,Close_scaled
2021-01-01,164.06785583496094,164.33637976835078,160.57705685844886,161.03737839102183,20279389,,0.029426089860796367
2021-01-04,163.72256469726562,165.7173028499006,162.72519562094814,164.18288608074636,27927482,-0.3452911376953125,0.028353743719650326
2021-01-05,162.2265167236328,163.60749313139175,161.57438559842646,162.99373124241117,18718244,-1.4960479736328125,0.02370757387526151
2021-01-06,157.5849151611328,162.2648926599277,156.8944268770082,162.22653557679692,50957586,-4.6416015625,0.00929248185318704
2021-01-07,155.5901336669922,159.27274117232378,155.05308597928436,158.1219316458365,36298522,-1.994781494140625,0.003097430766880349
2021-01-08,154.5927734375,158.04521437187233,153.63376139142144,156.7793213888612,58600546,-0.9973602294921875,0.0
2021-01-11,155.36000061035156,158.12195358314642,154.4009884860448,156.5108102964983,44625924,0.7672271728515625,0.002382722891995648
2021-01-12,158.39048767089844,158.73572573596817,154.66952233401875,155.74360577011117,36989137,3.030487060546875,0.011794291132239065
2021-01-13,162.07308959960938,163.41570903927234,157.46982642292312,159.15768391418302,66387977,3.6826019287109375,0.023231086162626202
2021-01-14,164.2979736328125,166.10091429411003,162.34159250646331,162.6484734365667,50164605,2.224884033203125,0.030140750347544654
2021-01-15,167.1366729736328,167.63536366391435,162.0347312988473,164.87339848414769,60567280,2.8386993408203125,0.0389566970999598
2021-01-18,168.5943603515625,170.3205747534394,164.64322874568606,167.5586219843944,70211602,1.4576873779296875,0.0434837331691556
2021-01-19,167.90386962890625,170.0904177226964,166.86814335990485,169.5533821268588,33009228,-0.69049072265625,0.04133932521568234
2021-01-20,166.9832305908203,168.01895688359423,165.48717069454383,167.63536175741334,46392916,-0.9206390380859375,0.03848016199918797
2021-01-21,163.95274353027344,168.40255370396167,162.80192175057454,168.01894644406204,30116008,-3.030487060546875,0.029068593758944494
2021-01-22,161.651123046875,164.75831409956072,160.4619441081309,164.1829092496229,25663922,-2.3016204833984375,0.02192061463550371
2021-01-25,159.4261932373047,163.03208685405244,158.69734796131056,162.64847959811513,25929487,-2.2249298095703125,0.015010808286175847
2021-01-27,161.61277770996094,163.1472070801365,158.88919354027652,159.57968189383342,50338134,2.18658447265625,0.021801528248447333
2021-01-28,158.50555419921875,161.88126895399546,157.85342306429948,160.53866176246535,22984352,-3.1072235107421875,0.012151645069681416
2021-01-29,155.93539428710938,160.1934068415167,155.24490609335555,160.00160929341104,24679902,-2.570159912109375,0.004169682131753449
2021-02-01,165.67897033691406,167.21338733355498,154.82295580055427,156.5108132811039,59968324,9.743576049804688,0.03442961364262748
2021-02-02,167.40518188476562,171.4713968912657,166.4845269071981,168.78615827234066,50324035,1.7262115478515625,0.03979058613817393
2021-02-03,166.29273986816406,170.320585893544,165.48716823157744,169.93697861551894,55709225,-1.1124420166015625,0.03633575404571482
2021-02-04,176.41990661621094,177.53235919849692,165.71732083161012,165.79404714929157,109894300,10.127166748046875,0.06778697592038191
2021-02-05,179.79562377929688,183.24807712631284,174.34844419483497,178.10776634390473,130323308,3.3757171630859375,0.07827070074922543
2021-02-08,178.83660888671875,182.6343002149621,177.6090850673423,182.2123358626632,43093963,-0.959014892578125,0.07529235636940151
2021-02-09,175.69107055664062,183.5166209813122,175.07730857061793,179.9874530890179,73377134,-3.145538330078125,0.06552348157985227
2021-02-10,174.57858276367188,177.3021783839392,171.1644989690799,175.6910352579976,49104142,-1.11248779296875,0.06206850732298358
2021-02-11,173.73468017578125,175.9212284152818,172.2386202141465,175.69106160347522,45311749,-0.843902587890625,0.059447659045011536
2021-02-12,166.8297882080078,173.1976228467406,165.5638829703527,173.1976228467406,114826417,-6.9048919677734375,0.03800362689841613
2021-02-15,167.7120819091797,169.55339207384236,166.86815314935674,167.59699850419403,33000365,0.882293701171875,0.04074370372785413
2021-02-16,167.44354248046875,170.16713823472256,166.67634011433913,168.0573165309252,30271502,-0.2685394287109375,0.03990971991336695
2021-02-17,167.05995178222656,167.55864248781938,166.13930885159144,166.94486837650868,20615018,-0.3835906982421875,0.038718429549573885
2021-02-18,167.90386962890625,169.24648901238322,167.17502431682723,167.4051911132956,24997592,0.8439178466796875,0.04133932521568234
2021-02-19,165.67897033691406,167.94224482906344,164.18291042186195,167.90387558992106,29208388,-2.2248992919921875,0.03442961364262748
2021-02-22,162.76449584960938,166.65575313651098,161.93907688226142,166.65575313651098,53531490,-2.9144744873046875,0.02537833740429024
2021-02-23,163.90435791015625,165.51589375199904,162.72519506555793,163.51131193334746,27703323,1.139862060546875,0.02891832597806271
2021-02-24,164.17950439453125,164.92631918710865,162.33214338120965,164.3760398481933,13667471,0.275146484375,0.02977282885565996
2021-02-25,164.41531372070312,166.02684935279893,164.14017409849578,164.6904533429105,26953713,0.235809326171875,0.030505165117327315
